# time[min]	 x[di]	 y[di]	 z[di]
461.150000	 -277.257028	 309.086492	 -10.164443
461.316667	 -277.367574	 309.186488	 -10.178838
461.483333	 -277.478119	 309.286485	 -10.193233
461.650000	 -277.588662	 309.386484	 -10.207629
461.816667	 -277.699203	 309.486485	 -10.222024
461.983333	 -277.809742	 309.586488	 -10.236419
462.150000	 -277.920280	 309.686492	 -10.250814
462.316667	 -278.030816	 309.786499	 -10.265209
462.483333	 -278.141350	 309.886507	 -10.279604
462.650000	 -278.251882	 309.986517	 -10.293999
462.816667	 -278.362413	 310.086528	 -10.308395
462.983333	 -278.472942	 310.186542	 -10.322790
463.150000	 -278.583469	 310.286557	 -10.337185
463.316667	 -278.693995	 310.386574	 -10.351580
463.483333	 -278.804519	 310.486593	 -10.365975
463.650000	 -278.915041	 310.586613	 -10.380370
463.816667	 -279.025561	 310.686636	 -10.394765
463.983333	 -279.136079	 310.786660	 -10.409160
464.150000	 -279.246596	 310.886686	 -10.423555
464.316667	 -279.357111	 310.986714	 -10.437949
464.483333	 -279.467625	 311.086743	 -10.452344
464.650000	 -279.578136	 311.186774	 -10.466739
464.816667	 -279.688646	 311.286807	 -10.481134
464.983333	 -279.799154	 311.386842	 -10.495529
465.150000	 -279.909661	 311.486879	 -10.509924
465.316667	 -280.020165	 311.586917	 -10.524319
465.483333	 -280.130668	 311.686957	 -10.538713
465.650000	 -280.241169	 311.786999	 -10.553108
465.816667	 -280.351669	 311.887043	 -10.567503
465.983333	 -280.462166	 311.987088	 -10.581898
466.150000	 -280.572662	 312.087135	 -10.596292
466.316667	 -280.683157	 312.187185	 -10.610687
466.483333	 -280.793649	 312.287235	 -10.625082
466.650000	 -280.904140	 312.387288	 -10.639476
466.816667	 -281.014629	 312.487342	 -10.653871
466.983333	 -281.125116	 312.587399	 -10.668266
467.150000	 -281.235602	 312.687456	 -10.682660
467.316667	 -281.346086	 312.787516	 -10.697055
467.483333	 -281.456568	 312.887578	 -10.711450
467.650000	 -281.567048	 312.987641	 -10.725844
467.816667	 -281.677527	 313.087706	 -10.740239
467.983333	 -281.788004	 313.187773	 -10.754633
468.150000	 -281.898479	 313.287842	 -10.769028
468.316667	 -282.008952	 313.387912	 -10.783422
468.483333	 -282.119424	 313.487984	 -10.797817
468.650000	 -282.229894	 313.588058	 -10.812211
468.816667	 -282.340362	 313.688134	 -10.826606
468.983333	 -282.450829	 313.788211	 -10.841000
469.150000	 -282.561294	 313.888291	 -10.855394
469.316667	 -282.671757	 313.988372	 -10.869789
469.483333	 -282.782218	 314.088455	 -10.884183
469.650000	 -282.892677	 314.188539	 -10.898577
469.816667	 -283.003135	 314.288626	 -10.912972
469.983333	 -283.113591	 314.388714	 -10.927366
470.150000	 -283.224046	 314.488804	 -10.941760
470.316667	 -283.334498	 314.588896	 -10.956155
470.483333	 -283.444949	 314.688989	 -10.970549
470.650000	 -283.555398	 314.789085	 -10.984943
470.816667	 -283.665846	 314.889182	 -10.999337
470.983333	 -283.776292	 314.989281	 -11.013732
471.150000	 -283.886735	 315.089382	 -11.028126
471.316667	 -283.997178	 315.189484	 -11.042520
471.483333	 -284.107618	 315.289588	 -11.056914
471.650000	 -284.218057	 315.389694	 -11.071308
471.816667	 -284.328494	 315.489802	 -11.085702
471.983333	 -284.438929	 315.589912	 -11.100097
472.150000	 -284.549363	 315.690023	 -11.114491
472.316667	 -284.659795	 315.790136	 -11.128885
472.483333	 -284.770225	 315.890251	 -11.143279
472.650000	 -284.880653	 315.990368	 -11.157673
472.816667	 -284.991080	 316.090487	 -11.172067
472.983333	 -285.101505	 316.190607	 -11.186461
473.150000	 -285.211928	 316.290729	 -11.200855
473.316667	 -285.322349	 316.390853	 -11.215249
473.483333	 -285.432769	 316.490979	 -11.229643
473.650000	 -285.543187	 316.591106	 -11.244037
473.816667	 -285.653603	 316.691235	 -11.258431
473.983333	 -285.764018	 316.791366	 -11.272824
474.150000	 -285.874430	 316.891499	 -11.287218
474.316667	 -285.984842	 316.991634	 -11.301612
474.483333	 -286.095251	 317.091770	 -11.316006
474.650000	 -286.205658	 317.191908	 -11.330400
474.816667	 -286.316064	 317.292048	 -11.344794
474.983333	 -286.426468	 317.392190	 -11.359187
475.150000	 -286.536871	 317.492333	 -11.373581
475.316667	 -286.647271	 317.592478	 -11.387975
475.483333	 -286.757670	 317.692625	 -11.402369
475.650000	 -286.868068	 317.792774	 -11.416762
475.816667	 -286.978463	 317.892925	 -11.431156
475.983333	 -287.088857	 317.993077	 -11.445550
476.150000	 -287.199249	 318.093231	 -11.459943
476.316667	 -287.309639	 318.193387	 -11.474337
476.483333	 -287.420027	 318.293545	 -11.488731
476.650000	 -287.530414	 318.393705	 -11.503124
476.816667	 -287.640799	 318.493866	 -11.517518
476.983333	 -287.751183	 318.594029	 -11.531912
477.150000	 -287.861564	 318.694194	 -11.546305
477.316667	 -287.971944	 318.794361	 -11.560699
477.483333	 -288.082322	 318.894529	 -11.575092
477.650000	 -288.192699	 318.994699	 -11.589486
477.816667	 -288.303073	 319.094871	 -11.603879
477.983333	 -288.413446	 319.195045	 -11.618273
478.150000	 -288.523818	 319.295221	 -11.632666
478.316667	 -288.634187	 319.395398	 -11.647060
478.483333	 -288.744555	 319.495577	 -11.661453
478.650000	 -288.854921	 319.595758	 -11.675846
478.816667	 -288.965285	 319.695941	 -11.690240
478.983333	 -289.075648	 319.796125	 -11.704633
479.150000	 -289.186009	 319.896312	 -11.719027
479.316667	 -289.296368	 319.996500	 -11.733420
479.483333	 -289.406725	 320.096690	 -11.747813
479.650000	 -289.517081	 320.196881	 -11.762207
479.816667	 -289.627435	 320.297075	 -11.776600
479.983333	 -289.737787	 320.397270	 -11.790993
480.150000	 -289.848137	 320.497467	 -11.805386
480.316667	 -289.958486	 320.597666	 -11.819780
480.483333	 -290.068833	 320.697866	 -11.834173
480.650000	 -290.179178	 320.798068	 -11.848566
480.816667	 -290.289522	 320.898273	 -11.862959
480.983333	 -290.399864	 320.998478	 -11.877352
481.150000	 -290.510204	 321.098686	 -11.891746
481.316667	 -290.620542	 321.198896	 -11.906139
481.483333	 -290.730879	 321.299107	 -11.920532
481.650000	 -290.841214	 321.399320	 -11.934925
481.816667	 -290.951547	 321.499535	 -11.949318
481.983333	 -291.061878	 321.599751	 -11.963711
482.150000	 -291.172208	 321.699970	 -11.978104
482.316667	 -291.282536	 321.800190	 -11.992497
482.483333	 -291.392862	 321.900412	 -12.006890
482.650000	 -291.503187	 322.000636	 -12.021283
482.816667	 -291.613509	 322.100861	 -12.035676
482.983333	 -291.723830	 322.201089	 -12.050069
483.150000	 -291.834150	 322.301318	 -12.064462
483.316667	 -291.944467	 322.401549	 -12.078855
483.483333	 -292.054783	 322.501781	 -12.093248
483.650000	 -292.165097	 322.602016	 -12.107641
483.816667	 -292.275410	 322.702252	 -12.122034
483.983333	 -292.385720	 322.802490	 -12.136427
484.150000	 -292.496029	 322.902730	 -12.150819
484.316667	 -292.606337	 323.002971	 -12.165212
484.483333	 -292.716642	 323.103215	 -12.179605
484.650000	 -292.826946	 323.203460	 -12.193998
484.816667	 -292.937248	 323.303707	 -12.208391
484.983333	 -293.047548	 323.403956	 -12.222783
485.150000	 -293.157847	 323.504206	 -12.237176
485.316667	 -293.268144	 323.604459	 -12.251569
485.483333	 -293.378439	 323.704713	 -12.265962
485.650000	 -293.488732	 323.804969	 -12.280354
485.816667	 -293.599024	 323.905226	 -12.294747
485.983333	 -293.709314	 324.005486	 -12.309140
486.150000	 -293.819602	 324.105747	 -12.323532
486.316667	 -293.929888	 324.206010	 -12.337925
486.483333	 -294.040173	 324.306275	 -12.352318
486.650000	 -294.150456	 324.406541	 -12.366710
486.816667	 -294.260737	 324.506810	 -12.381103
486.983333	 -294.371017	 324.607080	 -12.395495
487.150000	 -294.481295	 324.707352	 -12.409888
487.316667	 -294.591571	 324.807626	 -12.424280
487.483333	 -294.701845	 324.907901	 -12.438673
487.650000	 -294.812118	 325.008179	 -12.453065
487.816667	 -294.922389	 325.108458	 -12.467458
487.983333	 -295.032658	 325.208739	 -12.481850
488.150000	 -295.142926	 325.309021	 -12.496243
488.316667	 -295.253191	 325.409306	 -12.510635
488.483333	 -295.363455	 325.509592	 -12.525028
488.650000	 -295.473718	 325.609880	 -12.539420
488.816667	 -295.583978	 325.710170	 -12.553812
488.983333	 -295.694237	 325.810461	 -12.568205
489.150000	 -295.804494	 325.910755	 -12.582597
489.316667	 -295.914749	 326.011050	 -12.596989
489.483333	 -296.025003	 326.111347	 -12.611382
489.650000	 -296.135255	 326.211646	 -12.625774
489.816667	 -296.245505	 326.311946	 -12.640166
489.983333	 -296.355754	 326.412249	 -12.654559
490.150000	 -296.466000	 326.512553	 -12.668951
490.316667	 -296.576245	 326.612859	 -12.683343
490.483333	 -296.686489	 326.713166	 -12.697735
490.650000	 -296.796730	 326.813476	 -12.712127
490.816667	 -296.906970	 326.913787	 -12.726520
490.983333	 -297.017208	 327.014100	 -12.740912
491.150000	 -297.127445	 327.114415	 -12.755304
491.316667	 -297.237679	 327.214732	 -12.769696
491.483333	 -297.347912	 327.315050	 -12.784088
491.650000	 -297.458143	 327.415370	 -12.798480
491.816667	 -297.568373	 327.515692	 -12.812872
491.983333	 -297.678601	 327.616016	 -12.827264
492.150000	 -297.788827	 327.716341	 -12.841656
492.316667	 -297.899051	 327.816669	 -12.856049
492.483333	 -298.009274	 327.916998	 -12.870441
492.650000	 -298.119494	 328.017329	 -12.884833
492.816667	 -298.229714	 328.117662	 -12.899225
492.983333	 -298.339931	 328.217996	 -12.913617
493.150000	 -298.450147	 328.318332	 -12.928008
493.316667	 -298.560361	 328.418670	 -12.942400
493.483333	 -298.670573	 328.519010	 -12.956792
493.650000	 -298.780783	 328.619352	 -12.971184
493.816667	 -298.890992	 328.719695	 -12.985576
493.983333	 -299.001199	 328.820040	 -12.999968
494.150000	 -299.111404	 328.920387	 -13.014360
494.316667	 -299.221608	 329.020736	 -13.028752
494.483333	 -299.331810	 329.121087	 -13.043144
494.650000	 -299.442010	 329.221439	 -13.057535
494.816667	 -299.552208	 329.321793	 -13.071927
494.983333	 -299.662405	 329.422149	 -13.086319
495.150000	 -299.772600	 329.522507	 -13.100711
495.316667	 -299.882793	 329.622867	 -13.115102
495.483333	 -299.992985	 329.723228	 -13.129494
495.650000	 -300.103174	 329.823591	 -13.143886
495.816667	 -300.213363	 329.923956	 -13.158278
495.983333	 -300.323549	 330.024322	 -13.172669
496.150000	 -300.433733	 330.124691	 -13.187061
496.316667	 -300.543916	 330.225061	 -13.201453
496.483333	 -300.654098	 330.325433	 -13.215844
496.650000	 -300.764277	 330.425807	 -13.230236
496.816667	 -300.874455	 330.526183	 -13.244627
496.983333	 -300.984631	 330.626560	 -13.259019
497.150000	 -301.094805	 330.726939	 -13.273411
497.316667	 -301.204977	 330.827320	 -13.287802
497.483333	 -301.315148	 330.927703	 -13.302194
497.650000	 -301.425317	 331.028087	 -13.316585
497.816667	 -301.535485	 331.128474	 -13.330977
497.983333	 -301.645650	 331.228862	 -13.345368
498.150000	 -301.755814	 331.329252	 -13.359760
498.316667	 -301.865976	 331.429644	 -13.374151
498.483333	 -301.976137	 331.530037	 -13.388542
498.650000	 -302.086296	 331.630432	 -13.402934
498.816667	 -302.196453	 331.730829	 -13.417325
498.983333	 -302.306608	 331.831228	 -13.431717
499.150000	 -302.416761	 331.931629	 -13.446108
499.316667	 -302.526913	 332.032031	 -13.460499
499.483333	 -302.637063	 332.132436	 -13.474891
499.650000	 -302.747212	 332.232842	 -13.489282
499.816667	 -302.857358	 332.333249	 -13.503673
499.983333	 -302.967503	 332.433659	 -13.518065
500.150000	 -303.077647	 332.534070	 -13.532456
500.316667	 -303.187788	 332.634483	 -13.546847
500.483333	 -303.297928	 332.734898	 -13.561238
500.650000	 -303.408066	 332.835315	 -13.575630
500.816667	 -303.518202	 332.935734	 -13.590021
500.983333	 -303.628337	 333.036154	 -13.604412
501.150000	 -303.738470	 333.136576	 -13.618803
501.316667	 -303.848601	 333.237000	 -13.633194
501.483333	 -303.958730	 333.337426	 -13.647586
501.650000	 -304.068858	 333.437853	 -13.661977
501.816667	 -304.178984	 333.538282	 -13.676368
501.983333	 -304.289108	 333.638714	 -13.690759
502.150000	 -304.399231	 333.739146	 -13.705150
502.316667	 -304.509351	 333.839581	 -13.719541
502.483333	 -304.619471	 333.940017	 -13.733932
502.650000	 -304.729588	 334.040456	 -13.748323
502.816667	 -304.839703	 334.140896	 -13.762714
502.983333	 -304.949817	 334.241337	 -13.777105
503.150000	 -305.059930	 334.341781	 -13.791496
503.316667	 -305.170040	 334.442226	 -13.805887
503.483333	 -305.280149	 334.542673	 -13.820278
503.650000	 -305.390256	 334.643122	 -13.834669
503.816667	 -305.500361	 334.743573	 -13.849060
503.983333	 -305.610465	 334.844026	 -13.863451
504.150000	 -305.720567	 334.944480	 -13.877842
504.316667	 -305.830667	 335.044936	 -13.892233
504.483333	 -305.940765	 335.145394	 -13.906623
504.650000	 -306.050862	 335.245854	 -13.921014
504.816667	 -306.160957	 335.346315	 -13.935405
504.983333	 -306.271050	 335.446778	 -13.949796
505.150000	 -306.381141	 335.547243	 -13.964187
505.316667	 -306.491231	 335.647710	 -13.978577
505.483333	 -306.601319	 335.748179	 -13.992968
505.650000	 -306.711406	 335.848649	 -14.007359
505.816667	 -306.821490	 335.949122	 -14.021750
505.983333	 -306.931573	 336.049596	 -14.036140
506.150000	 -307.041654	 336.150071	 -14.050531
506.316667	 -307.151734	 336.250549	 -14.064922
506.483333	 -307.261811	 336.351028	 -14.079312
506.650000	 -307.371887	 336.451509	 -14.093703
506.816667	 -307.481962	 336.551992	 -14.108094
506.983333	 -307.592034	 336.652477	 -14.122484
507.150000	 -307.702105	 336.752964	 -14.136875
507.316667	 -307.812174	 336.853452	 -14.151266
507.483333	 -307.922242	 336.953942	 -14.165656
507.650000	 -308.032307	 337.054434	 -14.180047
507.816667	 -308.142371	 337.154928	 -14.194437
507.983333	 -308.252434	 337.255423	 -14.208828
508.150000	 -308.362494	 337.355920	 -14.223218
508.316667	 -308.472553	 337.456420	 -14.237609
508.483333	 -308.582610	 337.556920	 -14.251999
508.650000	 -308.692665	 337.657423	 -14.266390
508.816667	 -308.802719	 337.757927	 -14.280780
508.983333	 -308.912771	 337.858434	 -14.295171
509.150000	 -309.022821	 337.958942	 -14.309561
509.316667	 -309.132869	 338.059452	 -14.323951
509.483333	 -309.242916	 338.159963	 -14.338342
509.650000	 -309.352961	 338.260477	 -14.352732
509.816667	 -309.463004	 338.360992	 -14.367122
509.983333	 -309.573046	 338.461509	 -14.381513
510.150000	 -309.683086	 338.562027	 -14.395903
510.316667	 -309.793124	 338.662548	 -14.410293
510.483333	 -309.903160	 338.763070	 -14.424684
510.650000	 -310.013195	 338.863594	 -14.439074
510.816667	 -310.123228	 338.964120	 -14.453464
510.983333	 -310.233259	 339.064648	 -14.467854
511.150000	 -310.343289	 339.165178	 -14.482245
511.316667	 -310.453317	 339.265709	 -14.496635
511.483333	 -310.563343	 339.366242	 -14.511025
511.650000	 -310.673367	 339.466777	 -14.525415
511.816667	 -310.783390	 339.567313	 -14.539805
511.983333	 -310.893411	 339.667852	 -14.554196
512.150000	 -311.003430	 339.768392	 -14.568586
512.316667	 -311.113447	 339.868934	 -14.582976
512.483333	 -311.223463	 339.969478	 -14.597366
512.650000	 -311.333477	 340.070024	 -14.611756
512.816667	 -311.443489	 340.170571	 -14.626146
512.983333	 -311.553500	 340.271120	 -14.640536
513.150000	 -311.663509	 340.371671	 -14.654926
513.316667	 -311.773516	 340.472224	 -14.669316
513.483333	 -311.883521	 340.572779	 -14.683706
513.650000	 -311.993525	 340.673335	 -14.698096
513.816667	 -312.103527	 340.773893	 -14.712486
513.983333	 -312.213527	 340.874453	 -14.726876
514.150000	 -312.323526	 340.975015	 -14.741266
514.316667	 -312.433523	 341.075578	 -14.755656
514.483333	 -312.543518	 341.176144	 -14.770046
514.650000	 -312.653511	 341.276711	 -14.784436
514.816667	 -312.763503	 341.377280	 -14.798826
514.983333	 -312.873493	 341.477850	 -14.813216
515.150000	 -312.983481	 341.578423	 -14.827605
515.316667	 -313.093467	 341.678997	 -14.841995
515.483333	 -313.203452	 341.779573	 -14.856385
515.650000	 -313.313435	 341.880151	 -14.870775
515.816667	 -313.423417	 341.980731	 -14.885165
515.983333	 -313.533396	 342.081312	 -14.899554
516.150000	 -313.643374	 342.181896	 -14.913944
516.316667	 -313.753350	 342.282481	 -14.928334
516.483333	 -313.863325	 342.383067	 -14.942724
516.650000	 -313.973298	 342.483656	 -14.957113
516.816667	 -314.083269	 342.584246	 -14.971503
516.983333	 -314.193238	 342.684839	 -14.985893
517.150000	 -314.303205	 342.785433	 -15.000282
517.316667	 -314.413171	 342.886028	 -15.014672
517.483333	 -314.523136	 342.986626	 -15.029062
517.650000	 -314.633098	 343.087225	 -15.043451
517.816667	 -314.743059	 343.187827	 -15.057841
517.983333	 -314.853018	 343.288430	 -15.072231
518.150000	 -314.962975	 343.389034	 -15.086620
518.316667	 -315.072930	 343.489641	 -15.101010
518.483333	 -315.182884	 343.590249	 -15.115399
518.650000	 -315.292836	 343.690859	 -15.129789
518.816667	 -315.402787	 343.791471	 -15.144178
518.983333	 -315.512735	 343.892085	 -15.158568
519.150000	 -315.622682	 343.992700	 -15.172957
519.316667	 -315.732628	 344.093318	 -15.187347
519.483333	 -315.842571	 344.193937	 -15.201736
519.650000	 -315.952513	 344.294558	 -15.216126
519.816667	 -316.062453	 344.395180	 -15.230515
519.983333	 -316.172391	 344.495805	 -15.244905
520.150000	 -316.282328	 344.596431	 -15.259294
520.316667	 -316.392263	 344.697059	 -15.273683
520.483333	 -316.502196	 344.797689	 -15.288073
520.650000	 -316.612128	 344.898321	 -15.302462
520.816667	 -316.722057	 344.998954	 -15.316851
520.983333	 -316.831985	 345.099589	 -15.331241
521.150000	 -316.941912	 345.200226	 -15.345630
521.316667	 -317.051836	 345.300865	 -15.360019
521.483333	 -317.161759	 345.401506	 -15.374408
521.650000	 -317.271680	 345.502148	 -15.388798
521.816667	 -317.381600	 345.602792	 -15.403187
521.983333	 -317.491518	 345.703438	 -15.417576
522.150000	 -317.601434	 345.804086	 -15.431965
522.316667	 -317.711348	 345.904735	 -15.446355
522.483333	 -317.821260	 346.005387	 -15.460744
522.650000	 -317.931171	 346.106040	 -15.475133
522.816667	 -318.041080	 346.206695	 -15.489522
522.983333	 -318.150988	 346.307352	 -15.503911
523.150000	 -318.260893	 346.408010	 -15.518300
523.316667	 -318.370797	 346.508670	 -15.532689
523.483333	 -318.480700	 346.609333	 -15.547079
523.650000	 -318.590600	 346.709996	 -15.561468
523.816667	 -318.700499	 346.810662	 -15.575857
523.983333	 -318.810396	 346.911330	 -15.590246
524.150000	 -318.920292	 347.011999	 -15.604635
524.316667	 -319.030185	 347.112670	 -15.619024
524.483333	 -319.140077	 347.213343	 -15.633413
524.650000	 -319.249967	 347.314018	 -15.647802
524.816667	 -319.359856	 347.414694	 -15.662191
524.983333	 -319.469743	 347.515372	 -15.676580
525.150000	 -319.579628	 347.616052	 -15.690969
525.316667	 -319.689511	 347.716734	 -15.705358
525.483333	 -319.799393	 347.817418	 -15.719746
525.650000	 -319.909273	 347.918103	 -15.734135
525.816667	 -320.019151	 348.018790	 -15.748524
525.983333	 -320.129028	 348.119479	 -15.762913
